PID,Lot Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,BsmtFin SF 1,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Garage Cars,Yr Sold,SalePrice
905200090,12900,4,4,1969,1969,1198,1258,2,0,0,2,0,2,2,2008,108959
905200100,12900,5,4,1920,1950,1300,1140,1,0,1,0,3,1,2,2008,95541
905200510,8544,5,6,1966,2006,0,1228,0,0,1,1,3,1,1,2008,149350
905201020,9239,5,8,1963,2003,634,960,1,0,1,0,3,1,1,2008,144900
905201110,14175,6,8,1956,1956,776,1188,1,0,1,0,1,1,2,2008,185000
905201120,13284,5,5,1954,1954,1064,1383,1,0,1,0,3,1,1,2008,165000
905202230,13500,6,7,1960,1975,429,1252,1,0,1,0,1,1,2,2008,235000
905225040,13825,5,6,1958,1987,0,1601,0,1,1,0,3,1,1,2008,140000
905226030,10200,5,8,1940,1997,0,672,0,0,1,0,2,1,1,2008,108000
905226110,10532,5,3,1960,1960,988,1721,1,0,2,0,3,1,2,2008,145000
905227050,8375,5,7,1941,1973,336,1350,1,0,1,1,2,1,3,2008,152400
905300020,10200,5,8,1970,1970,704,904,0,0,1,0,3,1,3,2008,144000
905351089,2887,6,5,1996,1997,1003,1291,1,0,1,0,2,1,2,2008,173000
905352030,10005,7,5,1977,1977,392,2022,0,0,2,1,4,1,2,2008,192000
905352070,20270,7,6,1979,1979,599,1524,1,0,2,0,3,1,2,2008,245000
905401045,39104,7,7,1954,2005,226,1363,1,0,1,0,2,1,2,2008,241500
905401060,53227,4,6,1954,1994,1116,1663,1,0,1,0,2,1,2,2008,256000
905402090,11512,6,7,1959,2006,719,1357,1,0,1,0,2,1,1,2008,177000
905403060,5190,7,5,1948,1950,0,1079,0,0,1,0,2,1,1,2008,125600
905403150,10452,6,5,1953,1953,500,1094,0,0,1,0,3,1,2,2008,155000
905425125,45600,6,8,1908,1997,0,2358,0,0,3,0,5,1,2,2008,240000
905427050,21780,6,7,1918,1950,0,1674,0,0,2,0,4,1,2,2008,185000
905427070,13728,6,7,1935,1986,626,2108,0,0,2,0,4,1,2,2008,235000
905451330,9571,5,6,1956,1956,870,1509,1,0,1,0,3,1,1,2008,159900
905452120,9360,6,8,1962,2001,324,1269,0,0,1,1,3,1,1,2008,134500
905476120,8405,5,8,1900,1950,241,1367,1,0,1,0,4,1,1,2008,119000
905479110,10880,5,5,1950,1950,1040,1164,1,0,1,0,3,1,1,2008,125000
905480240,9084,5,6,1941,1950,236,1111,0,1,1,0,3,1,1,2008,95000
906204150,11839,7,5,1990,1990,1085,2329,1,0,2,1,4,1,2,2008,262280
906204280,9771,6,5,1995,2002,779,2814,0,1,2,1,4,1,2,2008,260000
906223110,9938,7,5,1994,1994,1271,1626,1,0,2,1,3,1,2,2008,226500
906223140,14171,7,5,1993,1994,355,2200,0,0,2,1,4,1,2,2008,225000
906223220,10541,7,5,1996,1996,0,2037,0,0,2,1,3,1,2,2008,229000
906378190,10616,7,5,2007,2007,0,1356,0,0,2,1,3,1,2,2008,177439
906380030,9345,8,5,2007,2007,0,1615,0,0,2,0,3,1,3,2008,248500
906412010,11778,9,5,2008,2008,2085,2276,1,0,2,0,3,1,3,2008,475000
906412050,11778,9,5,2008,2008,1153,1766,1,0,2,1,3,1,3,2008,395039
906420130,11228,7,5,1993,1993,50,2097,0,1,2,1,3,1,3,2008,228000
906424010,11454,8,5,1995,1995,770,1511,1,0,2,0,3,1,3,2008,225000
906475100,11500,6,6,1966,1966,262,1643,1,0,2,0,2,1,2,2008,195000
906476030,12798,6,5,1997,1997,462,1688,1,0,2,1,4,1,2,2008,200000
907126030,9750,5,7,1994,1994,722,990,1,0,1,0,3,1,2,2008,155000
907135020,9525,5,6,1995,2006,0,1099,0,0,1,1,3,1,1,2008,144000
907135260,9245,5,5,1994,1995,686,990,0,1,1,0,3,1,2,2008,145000
907175080,8696,7,5,1997,1998,1308,1418,1,0,2,0,3,1,2,2008,226001
907176010,13142,6,5,1997,1997,688,1771,1,0,2,1,3,1,2,2008,215700
907181120,8998,7,5,2000,2000,527,1652,0,0,2,1,3,1,2,2008,207500
907181140,9179,7,5,1999,1999,633,1790,1,0,2,1,3,1,2,2008,193000
907187030,8924,7,5,1998,1999,0,1724,0,0,2,1,3,1,2,2008,188000
907187080,9382,7,5,1999,2000,0,1479,0,0,2,0,3,1,2,2008,191000
907192130,12803,7,5,2002,2002,922,1494,1,0,2,0,3,1,2,2008,221000
907194020,12435,7,5,2001,2001,361,1792,0,0,2,1,3,1,2,2008,231500
907196040,12192,7,5,2000,2001,663,1823,1,0,2,1,3,1,2,2008,235000
907196050,11250,7,5,2001,2002,486,1786,1,0,2,1,3,1,2,2008,223500
907200110,9200,5,6,1975,1980,280,938,1,0,1,0,3,1,1,2008,130250
907201060,8385,5,8,1977,1977,595,985,0,0,2,0,3,1,1,2008,149900
907202010,12250,5,6,1978,1978,781,1174,1,0,1,0,3,1,2,2008,158000
907202160,10970,6,6,1978,1978,505,1026,1,0,1,0,3,1,2,2008,147000
907202190,9216,5,6,1975,1975,294,1076,0,0,1,1,3,1,2,2008,143195
907202240,14330,5,6,1975,2001,88,1558,1,0,2,0,2,1,2,2008,163000
907203090,7990,5,6,1975,1975,0,924,0,0,1,0,3,1,1,2008,110000
907227050,7180,5,7,1972,1972,390,864,0,0,1,0,3,1,1,2008,127000
907227300,7200,5,7,1972,1972,632,780,0,0,1,0,2,1,1,2008,124900
907250020,9742,8,5,2002,2002,0,1795,0,0,2,0,3,1,2,2008,230000
907251090,9473,8,5,2002,2002,804,2031,1,0,2,1,3,1,2,2008,237000
907253060,10316,7,5,2000,2000,735,1865,1,0,2,1,3,1,3,2008,235000
907253110,10400,7,5,2001,2001,0,2161,0,0,2,1,3,1,2,2008,230500
907254020,9066,8,5,1999,2000,668,1852,0,0,2,1,3,1,3,2008,230000
907254090,11404,7,5,1998,1999,252,2031,0,0,2,1,3,1,2,2008,222500
907255020,9240,8,5,2001,2002,0,2263,0,0,2,1,3,1,2,2008,287000
907255030,9720,9,5,2001,2002,1194,1947,1,0,2,1,3,1,3,2008,274000
907255060,14860,8,5,2002,2003,1538,1786,1,0,2,0,3,1,3,2008,300000
907260010,11250,8,5,2002,2002,0,2290,0,0,2,1,4,1,2,2008,255900
907262030,8158,7,5,2003,2003,550,1768,1,0,2,1,3,1,2,2008,224900
907262060,10905,7,5,2003,2003,0,2327,0,0,2,1,4,1,2,2008,240000
907262070,7226,7,5,2003,2003,0,1640,0,0,2,1,3,1,2,2008,183000
907265100,11690,8,5,1999,2000,0,1764,0,0,2,1,3,1,2,2008,207000
907285080,8750,7,5,1994,1995,642,1908,1,0,2,1,4,1,2,2008,210000
907290150,4435,6,5,2003,2003,686,848,1,0,1,0,1,1,2,2008,136500
907290250,4426,6,5,2004,2004,662,848,1,0,1,0,1,1,2,2008,145000
907295020,13125,6,5,1997,1998,994,1493,1,0,2,0,3,1,2,2008,208900
907295100,10126,6,5,1997,1998,1593,1838,2,0,2,0,2,2,3,2008,185000
907405020,9135,7,5,2002,2003,810,1536,1,0,2,0,3,1,2,2008,214000
907405140,8450,7,5,2003,2003,706,1710,1,0,2,1,3,1,2,2008,208500
907412040,9750,7,5,2004,2004,24,1445,0,0,2,0,3,1,2,2008,186500
907412070,8450,7,5,2004,2004,946,1436,1,0,2,0,3,1,2,2008,210000
907412080,8320,7,5,2004,2004,490,1582,0,0,2,1,3,1,2,2008,185900
907412090,11049,8,5,2007,2007,0,1234,0,0,2,0,3,1,2,2008,179900
907418010,11058,7,6,2007,2007,56,1564,0,0,2,0,3,1,3,2008,218836
907418040,9627,7,5,2007,2007,24,1361,0,0,2,0,3,1,2,2008,193000
907420080,8199,7,5,2005,2005,648,1456,1,0,2,1,3,1,2,2008,189000
907425010,4426,6,5,2004,2004,697,848,1,0,1,0,1,1,2,2008,149300
907425015,4426,6,5,2004,2004,697,848,1,0,1,0,1,1,2,2008,141000
907425030,4438,6,5,2004,2004,662,848,1,0,1,0,1,1,2,2008,149000
907425035,4438,6,5,2004,2004,662,848,1,0,1,0,1,1,2,2008,144500
908102140,9825,5,5,1966,1966,609,1092,0,0,1,0,3,1,1,2008,123000
908102260,9937,5,6,1965,1965,830,1256,1,0,1,1,3,1,1,2008,147500
908103260,12102,5,5,1976,1976,456,1033,0,1,1,0,3,1,2,2008,165000
908103280,6500,6,6,1976,1976,1033,1127,0,1,1,1,3,1,2,2008,135000
908128050,10012,4,5,1972,1972,920,1181,1,0,2,0,3,1,2,2008,137500
908128110,6931,7,5,2003,2004,0,1656,0,0,2,1,3,1,2,2008,165400
908151040,9638,6,6,1977,1977,368,1117,1,0,1,0,3,1,2,2008,147000
908152110,7200,6,7,1976,2001,288,1398,0,0,1,1,3,1,2,2008,160500
908152270,7024,4,5,2005,2005,1024,1132,1,0,1,1,2,1,2,2008,176000
908154080,47007,5,7,1959,1996,0,3820,0,0,3,1,5,1,2,2008,284700
908154235,63887,10,5,2008,2008,5644,5642,2,0,2,1,3,1,2,2008,160000
908186040,3675,6,5,2005,2005,459,1072,1,0,1,0,2,1,2,2008,148000
908250090,9520,4,5,1953,1953,767,930,0,0,1,0,2,1,1,2008,99000
908275130,11767,5,6,1946,1995,352,1200,0,0,1,0,3,1,1,2008,130500
908275180,8172,4,6,1954,1972,0,1470,0,0,2,0,4,1,1,2008,135000
908275280,16466,5,7,1955,1955,0,1393,0,0,1,1,3,1,1,2008,135500
908276140,7692,4,6,1954,1954,0,1204,0,0,1,0,3,1,1,2008,100000
909100150,5142,4,7,1923,2008,224,1292,0,0,1,1,3,1,1,2008,108000
909131170,12155,6,8,1925,1950,156,1482,0,0,2,0,4,1,1,2008,140000
909175050,8400,5,8,1939,1997,378,2192,0,0,2,1,4,1,1,2008,179500
909175100,8400,6,5,1925,1950,423,1694,0,0,2,0,4,1,2,2008,136500
909177120,7290,7,8,1921,1950,0,1424,0,0,2,0,2,1,1,2008,168000
909250040,9842,5,6,1921,1998,0,2601,0,0,3,1,4,1,2,2008,189000
909250230,7804,6,7,1930,1950,281,1920,2,0,2,2,4,2,2,2008,161900
909251080,8969,6,6,1926,1950,379,1316,1,0,1,0,2,1,1,2008,145000
909251090,11526,6,7,1922,1994,0,2555,0,0,2,0,3,1,2,2008,191000
909252110,15576,6,7,1915,1976,0,1680,0,0,2,0,4,1,1,2008,177000
909252220,15564,6,6,1914,1995,0,1264,0,0,1,0,3,1,2,2008,147500
909253190,6292,6,5,1930,1950,384,790,0,0,1,0,2,1,1,2008,91000
909254050,7609,8,9,1925,1997,406,1512,1,0,2,0,3,1,1,2008,231000
909256060,10480,6,5,1936,1950,0,1639,0,0,1,0,3,1,1,2008,115000
909275040,9650,6,3,1923,1950,0,1603,0,0,1,0,4,1,2,2008,138000
909275050,7200,7,6,1931,2000,0,1502,0,0,1,1,3,1,1,2008,149000
909276170,11988,6,7,1934,1995,326,1660,0,0,1,1,3,1,1,2008,188700
909277040,11700,5,6,1937,1995,606,1938,0,0,2,0,4,1,1,2008,198000
909277070,9260,5,4,1938,1950,0,1374,0,0,1,0,3,1,1,2008,110000
909281030,7801,6,5,1951,1951,500,1091,0,1,1,0,2,1,1,2008,104000
909281110,9670,8,6,1935,1950,210,1873,0,0,1,1,4,1,2,2008,257076
909282030,14100,8,9,1935,1997,192,3447,0,0,3,1,4,1,3,2008,381000
909425010,15660,7,9,1939,2006,341,1954,0,1,1,1,3,1,2,2008,311500
909425085,12392,7,9,1950,2000,435,2161,1,0,2,1,3,1,2,2008,263400
909428170,26073,5,5,1956,1956,1116,1898,0,0,2,1,3,1,2,2008,236500
909428190,14778,6,7,1954,2006,728,1640,1,0,1,0,3,1,2,2008,224000
909451020,1879,6,6,1980,1980,366,1032,0,0,1,0,2,1,2,2008,116500
909451150,1950,6,6,1980,1980,81,1556,1,0,2,1,3,1,2,2008,151000
910200080,7000,6,8,1926,1998,299,919,1,0,1,0,2,1,1,2008,126000
910201130,6000,6,8,1940,2006,0,1090,0,0,1,0,3,1,1,2008,120000
910202100,5890,6,8,1930,2007,538,816,0,0,1,0,2,1,1,2008,120500
910203020,6900,5,6,1940,1955,403,778,0,0,1,0,2,1,1,2008,120500
910205010,6000,5,5,1967,1967,257,1656,0,0,1,1,3,1,1,2008,126000
910206110,7392,5,7,1930,1995,0,912,0,0,1,0,2,1,1,2008,99500
910226040,9000,5,5,1958,1958,330,1955,0,0,2,0,4,1,1,2008,165500
910251050,14584,1,5,1952,1952,0,733,0,0,1,0,2,1,2,2008,13100
911102090,5280,4,7,1895,1950,0,1361,0,0,1,0,2,1,1,2008,89000
911102170,8500,4,4,1920,1950,0,1317,0,0,1,0,3,1,1,2008,40000
911102180,5150,4,7,1910,2000,0,1049,0,0,1,0,2,1,1,2008,80900
911226010,18000,3,4,1935,1950,0,894,0,0,1,0,2,1,3,2008,81000
911226030,9000,4,6,1920,1950,0,864,0,0,1,1,3,1,1,2008,65000
911370410,5587,8,5,2008,2008,1480,1652,1,1,2,0,2,1,2,2008,392500
911370490,3843,8,5,2007,2008,1476,1648,1,1,2,0,2,1,2,2008,294464
911370520,3811,7,5,2004,2005,1474,1646,1,1,2,0,2,1,2,2008,250000
911370540,3842,8,5,2004,2005,1373,1646,1,1,2,0,2,1,2,2008,275000
914453045,23730,7,5,1996,1997,700,2032,1,0,3,0,3,1,3,2008,300000
914465060,13265,8,5,2002,2002,1218,1689,1,0,2,0,3,1,3,2008,271000
914467050,11050,7,5,1996,1997,0,1820,0,0,2,1,3,1,3,2008,213000
914475020,9880,6,6,1977,1977,522,1118,1,0,1,0,3,1,1,2008,171000
914476010,10125,6,6,1977,1977,641,1279,0,1,2,0,3,1,2,2008,171500
914476080,10260,5,4,1976,1976,0,1872,0,0,2,2,4,2,2,2008,100000
914476450,9990,4,5,1991,1991,1383,1689,1,0,2,0,3,1,2,2008,228500
916125425,164660,5,6,1965,1965,1249,1786,2,0,2,0,3,1,2,2008,228950
916226030,4084,7,6,1986,1986,893,1501,1,0,2,0,2,1,2,2008,241500
916325080,15498,8,6,1976,1976,1165,2898,1,0,2,0,2,1,2,2008,287000
916380060,11563,8,5,2006,2007,1036,1537,1,0,2,0,3,1,3,2008,294000
916382120,9520,8,5,2007,2008,1513,1646,1,0,2,0,3,1,3,2008,293077
916384100,12852,8,5,2007,2007,770,1780,1,0,2,1,3,1,2,2008,264966
916386040,9802,5,5,2006,2007,0,1442,0,0,2,1,3,1,2,2008,172500
916386080,9735,5,5,2006,2007,0,1394,0,0,2,1,3,1,2,2008,167500
916386180,12018,7,5,2008,2008,0,1612,0,0,2,1,3,1,3,2008,218689
916402015,12890,6,5,1989,1989,0,1495,0,0,2,0,3,1,2,2008,150000
916402115,12416,6,5,1986,1986,1398,1651,1,0,2,0,3,1,2,2008,184000
916402215,18265,6,5,1986,1986,920,1256,0,0,2,0,3,1,2,2008,180000
916403230,10200,6,5,1988,1989,783,1509,1,0,2,0,3,1,2,2008,175000
916455120,11202,8,5,2003,2003,1029,1440,1,0,2,0,3,1,2,2008,232500
916460060,7915,6,5,1999,2000,1223,1675,1,0,2,0,3,1,2,2008,195000
916477020,12244,8,5,2003,2003,871,2262,1,0,2,1,4,1,3,2008,305000
921126030,11449,8,5,2007,2007,1011,1728,1,0,2,0,3,1,2,2008,298751
921201060,11447,8,5,2005,2006,1571,1964,1,0,2,1,3,1,3,2008,370000
923202005,8940,7,5,1997,1998,1309,1344,2,0,2,0,2,2,4,2008,209200
923202015,7060,7,5,1997,1998,1309,1344,2,0,2,0,2,2,4,2008,206300
923203140,4500,6,5,1997,1997,864,1189,1,0,2,0,2,1,2,2008,160500
923204040,14137,4,5,1964,1964,865,1200,1,0,1,0,3,1,3,2008,173000
923225080,4224,5,6,1975,1975,769,1040,0,0,1,0,3,1,2,2008,124000
923225150,2665,5,6,1976,1976,0,1304,0,0,1,1,3,1,1,2008,115000
923225200,2665,5,7,1976,1976,318,1475,0,0,2,0,4,1,1,2008,129500
923225310,1974,4,7,1973,2006,501,988,1,0,1,0,2,1,1,2008,105000
923225370,1596,4,6,1973,1973,437,988,1,0,1,0,1,1,1,2008,94900
923227030,17979,5,6,1968,1968,785,1160,1,0,1,0,3,1,1,2008,152500
923250210,21750,5,5,1954,1954,0,988,0,0,1,0,2,1,2,2008,113000
923252100,6490,5,7,1983,1983,534,816,0,1,1,0,2,1,1,2008,128500
923275090,6951,5,5,1984,1985,658,923,1,0,1,0,3,1,1,2008,119500
923277030,6600,5,9,1982,2008,641,816,0,1,1,0,3,1,1,2008,130500
923277040,6600,5,8,1982,2003,816,816,1,0,1,0,2,1,2,2008,138000
923277080,6600,5,6,1982,2005,638,845,0,0,1,0,3,1,1,2008,134500
923400040,12508,6,7,1940,1985,660,1750,1,0,2,0,4,1,1,2008,160000
923426010,12395,5,6,1984,1984,647,889,0,0,1,0,3,1,2,2008,137500
924100020,11075,5,4,1969,1969,562,1968,0,1,2,1,4,1,2,2008,172000
1007100110,56600,5,1,1900,1950,0,1836,0,0,2,0,4,1,1,2008,103000
526352080,10667,6,6,1971,1971,838,1587,0,0,2,0,3,1,2,2007,167300
526352090,10628,7,5,1970,1970,778,1277,1,0,1,0,2,1,2,2007,167000
526355170,13651,7,6,1973,1973,1880,2223,1,0,2,0,3,1,2,2007,244000
526355190,15865,8,6,1970,1970,351,2217,1,0,2,0,4,1,2,2007,268000
527105140,12394,7,5,2003,2003,0,1733,0,0,2,1,3,1,2,2007,225000
527107040,10364,6,5,1995,1996,0,1572,0,0,2,1,3,1,2,2007,168000
527110080,13869,6,6,1997,1997,182,1470,0,1,2,0,3,1,2,2007,177000
527110120,8773,6,5,1997,1997,0,1600,0,0,2,1,3,1,2,2007,169000
527110130,8872,6,5,1997,1997,0,1384,0,0,2,1,3,1,2,2007,161500
527126030,5330,8,5,2000,2000,1196,1652,1,0,2,0,2,1,2,2007,251000
527158090,10147,6,5,1994,1994,186,1694,0,0,2,1,3,1,2,2007,160000
527161090,8637,6,5,1999,2000,871,1714,1,0,2,1,3,1,2,2007,180000
527162080,7875,7,5,1996,1996,414,1553,0,0,2,1,3,1,2,2007,178750
527162090,7875,7,5,1995,1996,0,1253,0,0,2,0,3,1,2,2007,176000
527162140,7500,6,5,1999,2003,0,2299,0,0,3,1,5,1,2,2007,204000
527163080,9556,7,5,1992,1993,0,1187,0,0,2,0,3,1,2,2007,160000
527165020,10784,7,5,1991,1992,0,1472,0,0,2,1,3,1,2,2007,160000
527165100,9125,7,5,1992,1992,0,1482,0,0,2,1,3,1,2,2007,163900
527165170,7655,6,5,1993,1994,0,1642,0,0,2,1,3,1,2,2007,168000
527175130,18160,6,6,1964,1964,550,1128,1,0,1,0,3,1,2,2007,154204
527182040,3696,8,5,1986,1986,0,1088,0,0,1,1,2,1,2,2007,170000
527182170,5062,7,5,1984,1984,828,2090,1,0,2,0,3,1,2,2007,207500
527184020,4740,8,5,1988,1988,248,1179,1,0,2,0,2,1,2,2007,182000
527184110,5118,8,5,1990,1990,926,1321,1,0,1,0,1,1,2,2007,212000
527210060,14157,9,5,2005,2006,1249,1922,1,0,2,0,3,1,3,2007,377426
527212060,12328,8,5,2005,2005,986,2541,1,0,3,1,4,1,3,2007,349265
527216080,51974,9,5,2006,2007,1101,2338,1,0,2,1,4,1,3,2007,591587
527226040,41600,5,5,1969,1990,1047,1424,1,0,1,1,3,1,3,2007,155000
527252050,8035,9,5,2006,2006,797,1612,1,0,2,0,2,1,2,2007,319900
527252070,8089,8,6,2007,2007,945,1419,1,0,2,0,2,1,2,2007,392000
527256030,14082,8,5,2006,2006,1558,2234,1,0,1,1,1,1,2,2007,441929
527256040,13870,10,5,2006,2007,1152,2042,1,0,2,0,3,1,3,2007,455000
527301080,12546,6,7,1981,1981,678,1440,0,0,2,0,3,1,2,2007,182900
527301280,10960,6,5,1984,1984,256,1284,1,0,2,0,3,1,2,2007,174000
527302020,12090,6,7,1984,2003,0,1868,0,0,3,1,3,1,2,2007,178000
527302060,12090,7,7,1981,2003,321,1479,0,0,2,1,3,1,2,2007,176000
527302090,12299,7,6,1978,1985,1328,1664,1,0,2,0,3,1,2,2007,213000
527325090,11339,7,5,1979,1979,758,1930,1,0,2,1,4,1,2,2007,192000
527325110,11952,7,6,1977,1977,0,1969,0,0,2,1,3,1,2,2007,190000
527327050,12046,6,6,1976,1976,156,2030,0,0,2,1,4,1,2,2007,195000
527328020,10395,6,6,1978,1978,605,1032,0,1,2,0,3,1,2,2007,148000
527328050,11850,6,6,1984,1984,781,1177,0,0,2,0,3,1,2,2007,151500
527353080,11584,7,6,1979,1979,315,1725,0,0,2,1,3,1,2,2007,197000
527354050,10400,6,5,1979,1999,903,1353,1,0,2,0,2,1,2,2007,192350
527356050,10793,5,5,1969,1969,493,1620,0,0,2,1,4,1,2,2007,152000
527357020,13001,6,5,1971,1971,492,1220,0,1,2,0,2,1,2,2007,170000
527358060,12243,5,6,1971,1971,998,1484,0,0,2,0,3,1,2,2007,175000
527359010,11700,6,6,1968,1968,384,1743,0,1,1,2,3,1,2,2007,175000
527359080,12384,7,7,1976,1976,0,1935,0,0,2,1,3,1,2,2007,197900
527359160,8991,7,6,1976,1976,624,1324,0,1,2,0,3,1,2,2007,174000
527377110,8000,6,6,1974,1974,931,1877,1,0,2,1,4,1,2,2007,178900
527402090,10500,5,7,1971,2005,349,1109,0,1,1,0,3,1,1,2007,139000
527402150,10530,6,5,1971,1971,282,981,1,0,1,1,3,1,2,2007,143250
527402240,7472,7,9,1972,2004,626,1479,1,0,1,1,4,1,2,2007,184000
527403310,9457,5,6,1970,1990,566,1422,1,0,1,0,3,1,2,2007,155000
527404050,7920,5,5,1970,2002,81,914,0,0,1,0,3,1,1,2007,133000
527404100,9758,5,5,1971,1971,412,950,0,0,1,0,3,1,1,2007,119500
527404140,8294,4,5,1971,1971,0,872,0,0,1,0,3,1,4,2007,123000
527404150,7340,4,6,1971,1971,322,858,0,0,1,0,2,1,1,2007,110000
527425025,17199,4,7,1961,1961,314,914,0,0,1,0,2,1,1,2007,128000
527425140,9000,4,6,1971,1971,616,864,0,0,1,0,3,1,2,2007,120500
527427090,4058,7,5,1998,1998,584,767,1,0,1,0,1,1,1,2007,133000
527427160,4113,6,5,2001,2001,0,1337,0,0,2,0,2,1,2,2007,155000
527427200,10943,6,5,1997,1998,930,1337,1,0,2,0,2,1,2,2007,177000
527450030,2205,6,6,1973,1973,312,1092,0,0,1,1,3,1,1,2007,113500
527450150,1890,6,5,1973,1973,356,1218,0,0,1,1,3,1,1,2007,113000
527450220,2058,6,5,1973,1973,0,1218,0,0,1,1,4,1,1,2007,113700
527451020,2016,5,5,1970,1970,0,1302,0,0,2,1,3,1,2,2007,106000
527451170,1920,5,5,1971,1971,471,1365,1,0,1,1,2,1,2,2007,122500
527452100,4928,6,5,1976,1976,120,958,0,0,2,0,2,1,2,2007,128000
527453010,2308,6,6,1976,1976,556,1548,1,0,2,1,3,1,2,2007,155000
527455030,2304,7,7,1978,1978,632,1055,0,0,2,0,2,1,1,2007,142500
527455250,7150,5,6,1966,1966,725,988,1,0,1,0,3,1,1,2007,129250
528102050,12469,9,5,2006,2007,1151,1816,1,0,2,0,3,1,3,2007,356000
528102090,11694,9,5,2007,2007,48,1828,0,0,2,0,3,1,3,2007,314813
528102100,12030,8,5,2007,2007,0,1694,0,0,2,0,3,1,3,2007,318000
528102120,11825,8,5,2006,2007,0,1694,0,0,2,0,3,1,3,2007,322400
528102130,12085,8,5,2007,2007,1004,1734,1,0,2,0,3,1,3,2007,318000
528104010,14333,8,5,2007,2007,1518,2122,1,0,2,1,2,1,3,2007,345474
528106040,14450,9,5,2006,2007,0,2121,0,0,2,1,3,1,3,2007,415298
528106050,13641,9,5,2007,2007,1304,2656,1,0,2,1,3,1,3,2007,492000
528106060,13440,8,5,2006,2007,0,2550,0,0,2,1,4,1,3,2007,338931
528106110,15431,10,5,2005,2006,1430,2046,1,0,2,1,2,1,3,2007,450000
528108160,14154,7,5,2006,2006,0,2172,0,0,2,1,3,1,3,2007,280000
528110040,13891,9,5,2007,2007,1812,2552,1,0,2,0,3,1,3,2007,479069
528110070,14226,8,5,2006,2006,0,1973,0,0,2,0,3,1,3,2007,395000
528110100,13693,9,5,2006,2006,0,2643,0,0,2,1,3,1,3,2007,380000
528112150,11428,8,5,2006,2006,0,1634,0,0,2,0,3,1,3,2007,250000
528114050,14977,8,5,2006,2007,1350,1976,1,0,2,0,2,1,3,2007,440000
528118040,13654,9,5,2005,2006,0,2758,0,0,2,1,4,1,3,2007,418000
528118050,17169,10,5,2007,2007,1684,2290,2,0,2,1,2,1,3,2007,500067
528120010,16659,8,5,2007,2008,0,2152,0,0,2,1,3,1,2,2007,260116
528120150,9591,8,5,2004,2005,0,2473,0,0,2,1,4,1,3,2007,317000
528142050,9709,8,5,2007,2007,778,2100,1,0,2,1,3,1,3,2007,319500
528144050,10562,8,5,2007,2007,1288,2161,1,0,1,1,3,1,3,2007,325624
528150040,13615,9,5,2006,2006,0,1802,0,0,2,1,3,1,3,2007,372000
528150110,13069,8,5,2004,2004,0,2956,0,0,2,1,5,1,3,2007,342000
528150120,12099,8,5,2004,2004,970,2468,1,0,2,1,4,1,3,2007,354000
528166150,14277,8,5,2003,2003,938,2385,1,0,2,1,3,1,3,2007,350000
528168040,11999,8,5,2003,2004,0,2374,0,0,2,1,4,1,3,2007,285000
528172030,12568,8,5,2007,2007,669,1818,1,0,2,1,3,1,3,2007,281500
528172050,9926,7,5,2005,2006,1178,1614,1,0,2,0,3,1,3,2007,245700
528172070,9254,8,5,2005,2005,119,1721,1,0,2,0,3,1,2,2007,232698
528172075,10732,8,5,2006,2007,0,1828,0,0,2,1,3,1,3,2007,250000
528174010,7577,6,5,2005,2006,20,1362,0,0,2,0,2,1,2,2007,194700
528174020,3901,6,5,2005,2006,866,1302,1,0,1,1,1,1,2,2007,204000
528174030,3903,6,5,2005,2006,1030,1302,1,0,1,1,1,1,2,2007,200000
528174040,6289,6,5,2005,2006,762,1362,1,0,2,0,2,1,2,2007,207000
528181060,4590,8,5,2006,2006,24,1554,0,0,2,0,2,1,2,2007,209500
528181070,4590,8,5,2006,2006,24,1554,0,0,2,0,2,1,2,2007,209500
528181080,6442,8,5,2006,2006,24,1370,0,0,2,0,2,1,2,2007,202500
528186050,7841,9,5,2005,2005,848,1577,1,0,2,0,2,1,2,2007,280000
528186090,7313,9,5,2005,2005,1153,1561,1,0,2,0,2,1,2,2007,277500
528186120,7820,9,5,2007,2007,0,1869,0,0,2,0,2,1,2,2007,318061
528186190,6240,8,5,2006,2006,24,1324,0,0,2,0,2,1,2,2007,221370
528188160,3242,7,5,2003,2003,1000,1405,1,0,2,0,2,1,2,2007,200000
528218010,15810,6,5,2007,2007,0,1496,0,0,3,0,3,1,2,2007,181755
528218020,10237,6,5,2005,2006,0,1536,0,0,2,1,3,1,2,2007,176000
528218050,10237,6,5,2005,2007,0,1484,0,0,2,1,3,1,2,2007,178900
528218100,13204,7,5,2006,2007,0,1458,0,0,2,0,3,1,2,2007,168165
528221030,8857,6,5,2006,2006,0,1495,0,0,2,1,3,1,2,2007,171925
528221040,9729,6,5,2006,2007,0,1746,1,0,2,1,3,1,3,2007,198444
528221050,12216,6,5,2005,2005,918,1326,1,0,2,0,3,1,2,2007,203000
528221090,9018,7,5,2007,2007,0,1456,0,0,2,1,3,1,2,2007,179540
528222030,8993,7,5,2007,2007,0,1302,0,0,2,0,3,1,2,2007,176485
528222040,8899,7,5,2007,2007,24,1340,0,0,2,0,3,1,2,2007,181134
528222050,8499,6,5,2006,2007,0,1412,0,0,2,1,3,1,2,2007,156932
